recordtype,borough,X_d12,X_d3,X_d4,X_d5,X_d6,X_e1,X_e2,X_e3,X_e4,X_e5,X_f1,X_f2,X_f3,X_f4,X_f5,X_f6,X_g12,X_g3,X_g4,X_g5,X_g6,X_h,X_i,X_j1,X_j2,X_j3,Sex,Age,X_1e,X_1f,X_2,X_3,X_4a,X_5,X_6,PlaceofBirth,X_7b,X_7c,X_8,X_9a,X_9c,X_10a,X_10b,X_11b,X_11c,X_12b,X_12b2,X_13,X_14,X_15b,X_15c,X_18a,X_19a,X_20,X_21,X_22a,X_23a,X_23b,X_23c,X_24a,X_24b,X_25a,X_25c,X_26a,X_26c,X_27,X_28a1,X_28a2,X_28b1,X_28b2,X_28c,X_28d1,X_28d2,X_28e1,X_28e2,X_30a,X_29,X_31a1,X_31a12,X_31b,X_32a,X_32b,X_34,X_33,X_35a,X_35b,X_35c,X_36a,X_36b,X_37a,X_37b,X_38a,X_39,Welfare,X_52a,X_52b,Health,X_54b,X_53b1,X_53b2,X_53b3,X_53b4,X_53b5,X_55a,X_55b,X_55c,X_55d,X_55e,X_56a,X_56b,X_56c,X_57a,X_57b,X_58,csrr,scr,tsc,ybr,hcr,npr,mgrent,hhinc,hhiwages,hhincf,hhiint,hhiss,hhincdis,hhissi,hhincva,sub,under6,under18,hhweight,seqn,FW1,FW2,FW3,FW4,FW5,FW6,FW7,FW8,FW9,FW10,FW11,FW12,FW13,FW14,FW15,FW16,FW17,FW18,FW19,FW20,FW21,FW22,FW23,FW24,FW25,FW26,FW27,FW28,FW29,FW30,FW31,FW32,FW33,FW34,FW35,FW36,FW37,FW38,FW39,FW40,FW41,FW42,FW43,FW44,FW45,FW46,FW47,FW48,FW49,FW50,FW51,FW52,FW53,FW54,FW55,FW56,FW57,FW58,FW59,FW60,FW61,FW62,FW63,FW64,FW65,FW66,FW67,FW68,FW69,FW70,FW71,FW72,FW73,FW74,FW75,FW76,FW77,FW78,FW79,FW80,IL30PER,IL50PER,IL80PER,year,sba,geo_id2,sba.name,Evicted.Displaced,race.ethnicity,postpone.health,service.interruptions
1,3,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,1,1,1,Male,65+,No,White,1,8,2016,2,Other neighborhood reason,US,9,7,3,1,9,9,9,1,1,9999999,9,3000000,2,9999,9999,1,1,13,1,7,1,8,8,7,3,1,2,1,1,2,1,408,2,9999,9999,2,9999,3,99999,99999,9,9,3,99999,1,9,1,2,2,1,2,2,2,1,9,2,1,No,1,3,Good,2,No,No,No,No,No,No,No,No,No,No,2,4,4,9,9999,9999,2,3,2,5,SolelyMarried,2,99999,"25,000 - 39,999",9999999,9999999,9999999,4700,43000,9999999,9999999,6,1,No,23507032,22654,23507032,41415044,25412492,22512376,6882601,23503096,41235032,6948201,21594924,40684860,25546612,7422427,22840260,23297766,23259466,43474612,6498662,41061240,23316894,6510961,40684136,7539469,22695552,22619448,24742742,23724216,23449386,41609892,6493460,25655880,36475528,24434120,22720148,23844684,6755051,24889872,40294772,24166944,22303786,7096965,43515072,6845325,39188880,7034699,39235424,6241686,43654328,6703011,23929992,22390498,41363536,24783738,7008517,24631644,22126116,22213632,40269760,23802944,7261199,37467240,24510292,24267710,24015328,23313120,24501520,7175707,41280620,7005052,22968540,37398644,6610368,44147524,23097870,22409684,23448446,6457524,23805236,40831544,24307476,6872833,21800,36250,58000,2017,306,3603805,Upper East Side,No,White,No,No
1,3,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,1,9,9,9,9,1,2,2,2,4,2,Male,<25,No,White,1,5,2015,2,Wanted this neighborhood/ better services,US,7,7,4,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,10,2,4,2,9,2,3,2,1,2,1,1,2,2,9999,9,9999,220,2,9999,3,99999,2200,4,2,2,2200,1,9,2,2,2,1,5,2,2,1,9,2,2,No,2,3,Excellent,2,No,No,No,No,No,No,No,No,No,No,2,4,4,9,9999,9999,80,1,16,8,Malew.Adults,2,2420,"25,000 - 39,999",150000,9999999,9999999,9999999,9999999,9999999,9999999,6,1,No,27631894,522784,27631894,27917222,8175125,45671680,28056880,27696736,8524211,26002504,49938336,7381141,29643900,43562036,29201536,8202400,25362340,29913172,28301690,44773688,7908545,47945920,27611514,7973028,43566796,8969024,24756360,32537984,25310252,28845992,27981148,49058760,8612780,27171848,45072844,27665808,27914772,26905308,8501481,26104714,48333280,25693648,30195340,7663596,45200388,8046607,47806288,8363871,46325480,8063098,48190140,8210802,28109636,26068378,46229396,28693070,8002743,27436462,27745966,27525840,47004756,27903916,7830711,49368248,26751916,27714560,27199392,27043240,26651128,7620331,53051624,7681441,27559400,50597232,7926667,46763344,27689332,26158222,30914296,7830220,26799742,45653236,21800,36250,58000,2017,306,3603805,Upper East Side,No,White,No,No
1,3,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,4,1,Female,25-34,No,Asian,1,5,2016,2,Wanted better quality housing,OutsideUS,24,24,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,10,2,3,2,9,2,1,1,1,2,1,1,1,1,40,2,9999,9999,2,9999,2,99999,2000,4,2,2,2000,1,9,2,2,2,1,1,2,2,1,9,2,1,No,2,3,Excellent,2,No,No,No,No,No,No,No,No,No,No,1,5,5,1,2009,2013,80,1,16,8,Femalew.Adults,2,2040,"25,000 - 39,999",50000,9999999,9999999,9999999,9999999,9999999,9999999,6,1,No,27631894,566317,27631894,27917222,47648120,45671680,28056880,47281284,49682740,44389052,29253198,25200792,50605304,25518052,29201536,47807088,43296224,29913172,28301690,26227820,27001464,47945920,27611514,46470216,43566796,30622164,42261748,32537984,25310252,28845992,27981148,28737956,29405868,46385248,26403060,27665808,47653496,45930232,49550264,44563536,28312980,25693648,51546672,44666712,45200388,27472836,47806288,28556044,46325480,27529140,48190140,28033432,47986148,26068378,27080552,28693070,46643404,46836968,27745966,27525840,27534748,27903916,45640732,49368248,26751916,47311712,46432268,46165696,45496324,44414544,53051624,26226080,47046840,29639174,27063336,46763344,27689332,44654880,52774008,45637868,45750020,26743046,21800,36250,58000,2017,306,3603805,Upper East Side,No,Asian,No,No
1,3,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,4,1,Female,35-44,No,White,1,4,2016,2,Other Financial/ Employment Reason,OutsideUS,17,17,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,10,2,3,2,9,2,1,1,1,2,1,1,1,1,25,2,9999,9999,2,9999,2,99999,1800,2,2,2,1800,1,9,2,2,2,1,5,2,2,1,9,2,3,No,2,2,Excellent,2,No,No,No,No,No,No,No,No,No,No,3,3,3,1,1994,2016,30,1,16,8,SoleFemale,1,1825,"25,000 - 39,999",80000,9999999,9999999,9999999,9999999,9999999,9999999,6,1,No,31353556,706848,31353556,35035908,48224188,63957568,29491084,52145656,51236940,50521892,29136752,34683252,49506572,26709344,39377444,55131168,58080472,31386156,32045964,31425686,33234568,50489748,30897930,49162500,52579140,31341526,50613076,37338492,28970968,29864248,33255652,32341328,39409172,44228556,29859312,32425718,54388488,52621460,54483680,46150672,33440416,33644244,52490804,51040544,60295108,37015220,50667584,32408030,55892424,26677838,50814320,34637832,52742620,29703088,33163910,29091948,56618588,51350424,35775552,27465500,35041424,37196652,44269932,61481864,27457236,51514248,60934204,56238964,50220800,49939944,47285320,35079544,62938208,27289152,34853624,52978348,27905264,69733008,45559344,59609208,54990672,28413652,19050,31750,50750,2017,306,3603805,Upper East Side,No,White,No,No
1,3,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,1,3,Female,65+,No,Asian,1,5,2016,2,Other Family Reason,OutsideUS,24,24,2,9,2,2,3,9,9,9999999,9,9999999,9,9999,9999,9,9,13,2,7,1,1,1,3,2,1,2,1,1,4,1,100,1,25,9999,2,9999,2,99999,2600,2,2,2,2600,1,9,1,2,2,1,2,2,2,1,9,2,1,No,1,2,Fair,2,No,No,No,No,No,No,No,No,No,No,2,5,5,1,9998,9998,80,3,16,6,SoleFemale,1,2725,"less than 10,000",9999999,9999999,9999999,9000,9999999,9999999,9999999,6,1,No,27631894,174623,27631894,27917222,8175125,26753852,47896088,27696736,8524211,44389052,29253198,25200792,8682498,25518052,49850144,8202400,25362340,51064976,28301690,7681950,27001464,28086072,27611514,46470216,7474881,52275304,24756360,9530155,43207304,8448796,27981148,28737956,29405868,27171848,26403060,47228488,8176047,26905308,49550264,26104714,28312980,25693648,8844010,26165152,45200388,27472836,28004276,8363871,46325480,8063098,48190140,8210802,47986148,7635251,46229396,8404006,27323072,27436462,47365328,27525840,8064741,27903916,26735720,28919250,45668376,27714560,7966518,46165696,26651128,26017436,31076924,26226080,27559400,8681113,46200000,8023321,27689332,44654880,9054588,45637868,26799742,26743046,19050,31750,50750,2017,306,3603805,Upper East Side,No,Asian,No,No
1,3,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,1,1,1,Female,65+,No,White,1,8,2016,2,"Widowed, Divorced, Deceased",US,17,9,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,13,2,7,1,1,1,4,2,1,2,1,1,1,2,9999,9,9999,150,2,9999,2,99999,4100,8,2,2,4100,1,9,2,2,2,1,1,2,2,1,9,2,1,No,1,2,Fair,2,No,No,No,No,No,No,No,No,No,No,2,3,3,9,9999,2016,80,3,16,5,SoleFemale,1,4250,"40,000 - 54,999",9999999,9999999,12,19290,16845,9999999,9999999,6,1,No,27303404,251534,27303404,46125552,29136344,26627944,25875866,8323078,26874220,41156952,26955100,9349710,46823036,24943238,28130536,9631699,27822548,47114400,8229526,23843204,48491004,29729020,8515117,24105472,32216448,29853832,44894976,6686895,51632184,28203556,7661746,44786872,7934168,25793540,27941752,28542616,23756072,30271044,47279144,7353836,31802100,38798636,31080776,28443794,26632240,9720041,26278164,48691968,23917406,30887400,7614659,39371872,9707593,45041336,7304662,45981760,10892304,39048460,9379881,23163248,35769732,38811740,29618688,7451596,27572366,28497176,29126324,42827152,28320628,7966711,47890608,25805824,24058854,30056748,25744428,29900584,7415192,42487184,9668803,26130632,40060740,8781435,19050,31750,50750,2017,306,3603805,Upper East Side,No,White,No,No
1,3,9,9,9,1,9,9,9,9,1,9,9,9,9,1,1,9,9,9,9,1,9,2,2,1,1,1,Male,65+,No,White,1,5,2016,2,Other Family Reason,US,7,17,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,13,2,7,1,1,1,3,2,1,2,1,1,2,1,85,2,9999,9999,2,9999,3,99999,3500,4,2,2,3500,1,9,1,2,2,1,4,2,2,1,9,2,2,Yes,1,3,VG,2,No,No,No,No,No,No,No,No,No,No,1,5,5,9,9999,9999,80,3,16,5,SolelyMarried,2,3585,"less than 10,000",9999999,9999999,9999999,6528,9999999,1400,9999999,6,1,No,21438272,413375,21438272,32577768,20290840,22067508,22948182,6324157,21487530,32595394,23529384,7307276,35367688,21754858,19152524,6964081,22484356,34768952,6114162,23272432,36002560,20263688,6719713,24629604,20336848,23161992,36113804,5498590,35380512,23058084,5520346,32041400,6974912,24680018,23334078,21588992,22197640,20857540,32286436,6325156,22085828,32090120,23778776,21484028,21038540,5584477,24969512,37262360,23137982,21071784,5918132,37028192,6578241,34806960,6653166,40308260,5582719,33976856,7409289,22132422,19698694,36462388,22819452,5532932,25123460,19582352,21593660,38302128,18385668,7793365,40853856,19552332,21427932,24104764,18789980,24553156,6727119,36537712,5459016,24098532,35352344,6288069,21800,36250,58000,2017,306,3603805,Upper East Side,No,White,No,No
1,3,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,4,1,Female,55-64,No,White,1,8,2016,2,Commuting Reasons,US,7,98,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,10,2,4,2,9,2,4,3,1,2,1,1,2,1,75,2,9999,9999,2,9999,3,99999,2850,2,2,2,2850,1,9,2,2,2,1,1,2,2,1,9,2,1,No,1,3,Excellent,2,No,No,No,No,No,No,No,No,No,No,2,4,4,9,9999,1989,80,1,16,8,SolelyMarried,2,2925,"25,000 - 39,999",9999999,250000,9999999,9999999,9999999,9999999,9999999,6,1,No,26356780,859090,26356780,7413710,43888288,26099418,25995918,24666324,7797820,24350360,48714028,24281304,7357877,51385152,24821476,26476244,7351359,26565644,43431008,7913833,25228440,43368000,27686832,7792365,24992616,28637728,26049966,42714460,7912718,45417352,26756196,7636731,42496240,8018280,25457340,26113792,24982512,26784764,26412334,46033088,7436754,25291612,45609632,25335298,25182134,27331176,7843143,27046612,42385176,25601704,25944496,8052678,46107828,7428402,43228264,7384807,43919384,8399000,43333200,7560655,25564186,25771754,44239120,26546456,7830200,25867400,25638770,28373940,41815864,26468988,7930154,46936620,25297972,25499956,24001300,27768040,27063772,7271665,44170096,8389716,25393812,46427288,21800,36250,58000,2017,306,3603805,Upper East Side,No,White,No,No
1,3,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,1,1,1,Male,25-34,No,White,1,5,2014,2,Other neighborhood reason,US,9,9,3,1,9,9,9,1,1,765000,9,799000,2,9999,9999,1,3,13,1,6,1,1,1,3,2,1,2,1,1,1,2,9999,9,9999,75,2,9999,2,99999,99999,9,9,3,99999,1,9,2,8,2,1,1,2,2,1,9,2,1,No,2,3,Excellent,1,No,No,No,No,No,No,No,No,No,No,2,4,4,9,9999,9998,2,3,2,5,Malew.Adults,2,99999,"25,000 - 39,999",175000,9999999,9999999,9999999,9999999,9999999,9999999,6,1,No,22791020,220957,22791020,37397516,7334123,37202172,23539396,23476644,21347208,7379589,23586908,38560224,21403504,8494781,35904296,23293368,20910444,6761359,23567666,40713824,6686102,26599080,35179172,23220512,6626548,22690004,25833866,18660970,47940404,6748044,36536828,24546392,6351561,41753688,6774827,22396676,26349516,19960920,24034780,23159350,36486052,7821076,21169004,41283428,23038020,23312372,22261856,7342862,24418002,35294312,23736450,24883054,7862022,34627524,7176697,38195352,6982437,37264384,7004768,41275888,6466951,24726860,23232824,36536044,24143178,7628881,22392208,20922152,23644172,40566384,21288842,7468008,38720628,20179764,30956434,22601468,22140614,24434304,6636104,42463344,6334281,23920564,21800,36250,58000,2017,306,3603805,Upper East Side,No,White,No,No
1,3,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,1,1,1,Male,65+,No,White,1,5,2016,2,Wanted this neighborhood/ better services,US,9,7,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,13,2,7,1,1,1,3,2,1,2,1,1,4,1,150,2,9999,9999,2,9999,2,99999,3800,2,2,2,3800,1,9,1,2,2,1,1,2,2,1,9,2,2,No,1,3,VG,2,No,No,No,No,No,No,No,No,No,No,2,3,4,9,9999,2015,80,3,16,3,SolelyMarried,2,3950,"25,000 - 39,999",1273606,48000,9999999,26400,9999999,9999999,9999999,6,1,No,24033762,831786,24033762,22695872,39606784,8093140,22129000,40203536,25622228,20135614,8632788,23260490,35864944,24786190,24776856,40041600,25141958,23290742,23102248,27793088,38322668,22518176,7573419,41163696,24668252,6690021,22883942,7224571,23653668,40342696,24888494,38570904,42680420,25249306,22417480,24997786,21587100,8573714,6472725,7058518,7033822,42715016,24495008,6619918,23677748,25750928,40965012,22764214,25379532,6715145,40580480,23425772,40766480,6616261,42062544,22866756,40780020,7398669,23885438,23647670,39547816,23246592,25899572,6561734,23372132,40914240,6992219,7272298,7270448,6549186,27186896,23854676,23464750,26165104,36662672,40476600,24926064,42158172,24125996,7038863,23528174,7396932,21800,36250,58000,2017,306,3603805,Upper East Side,No,White,No,No
1,3,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,1,1,1,Male,65+,No,White,1,9,2017,2,Change in Employment Status,US,7,7,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,13,2,7,1,8,1,3,2,1,2,1,1,3,1,50,2,9999,9999,2,9999,3,99999,3600,4,2,2,3600,1,9,1,2,2,1,5,2,2,1,9,2,1,No,2,3,Excellent,2,No,No,No,No,No,No,No,No,No,No,1,5,5,9,9999,9999,80,3,16,3,SolelyMarried,2,3650,"25,000 - 39,999",100000,9999999,9999999,52300,9999999,9999999,9999999,6,1,No,24033762,36009,24033762,22695872,39606784,8093140,22129000,40203536,25622228,20135614,8632788,23260490,35864944,24786190,24776856,40041600,25141958,23290742,23102248,27793088,38322668,22518176,7573419,41163696,24668252,6690021,22883942,7224571,23653668,40342696,24888494,38570904,42680420,25249306,22417480,24997786,21587100,8573714,6472725,7058518,7033822,42715016,24495008,6619918,23677748,25750928,40965012,22764214,25379532,6715145,40580480,23425772,40766480,6616261,42062544,22866756,40780020,7398669,23885438,23647670,39547816,23246592,25899572,6561734,23372132,40914240,6992219,7272298,7270448,6549186,27186896,23854676,23464750,26165104,36662672,40476600,24926064,42158172,24125996,7038863,23528174,7396932,21800,36250,58000,2017,306,3603805,Upper East Side,No,White,No,No
1,3,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,1,2,4,1,Male,<25,No,White,1,5,2015,2,Wanted better quality housing,US,9,9,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,11,2,4,2,9,2,2,2,1,2,1,1,2,1,45,1,20,9999,2,9999,2,99999,2825,2,2,2,2825,1,9,4,2,2,1,2,2,2,1,9,2,2,No,2,3,Excellent,2,No,No,No,No,No,No,No,No,Yes,No,4,2,1,9,9999,2014,80,1,16,8,Malew.Adults,2,2890,"25,000 - 39,999",125000,9999999,9999999,9999999,9999999,9999999,9999999,6,1,No,27631894,315335,27631894,8176765,27911624,45671680,8217670,47281284,29103476,26002504,29253198,7381141,29643900,43562036,29201536,8202400,43296224,29913172,28301690,7681950,27001464,47945920,8087225,27221622,43566796,30622164,7250970,32537984,25310252,28845992,47766808,8417152,50198960,27171848,7733277,47228488,8176047,26905308,29025872,26104714,28312980,25693648,51546672,7663596,26477774,46899064,28004276,28556044,27136838,8063098,28229132,47856064,28109636,26068378,7931710,48982136,8002743,46836968,8126605,46989552,8064741,47634964,7830711,28919250,26751916,47311712,27199392,7920781,26651128,26017436,31076924,44770720,27559400,8681113,46200000,27393332,27689332,26158222,30914296,26734044,7849463,45653236,21800,36250,58000,2017,306,3603805,Upper East Side,No,White,No,Yes
1,3,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,1,2,1,3,Male,45-54,No,White,1,9,2016,2,Change in Employment Status,US,9,9,2,9,2,2,3,9,9,9999999,9,9999999,9,9999,9999,9,9,12,2,7,1,1,1,5,4,1,2,1,1,3,1,35,2,9999,9999,2,9999,3,99999,5000,4,2,2,5000,0,3,1,2,2,1,5,2,2,1,9,1,1,No,1,3,Excellent,2,No,No,No,No,No,No,No,No,No,No,2,2,4,9,9999,2016,80,3,16,3,Marriedw.KidsOnly,4,5035,"25,000 - 39,999",113000,9999999,9999999,9999999,9999999,9999999,9999999,6,1,Yes,22308396,47501,22308396,22790284,24115188,21468440,6572402,37382152,6781700,22234922,37506304,6422761,39827736,22667750,21956028,22898640,6410244,24361798,36154736,21786428,6539204,38247360,22905628,23339554,6228478,22799760,39235032,6275152,21429062,41191904,21151212,7054701,20577204,24199488,21127572,39552432,6283572,40277912,21519836,6713219,37719580,6589007,23451492,22686932,21418666,22914554,22105774,34684088,7094606,22049604,37477028,21861144,23611272,23028454,6474671,22510378,37250908,22114336,22508452,6457903,41392128,6274572,38086184,6610003,37709088,6890048,37381380,6446330,23512252,22935622,37412652,21281772,6449083,23963156,22460148,21569862,38373788,22080728,6309810,39329216,23148160,21844308,27200,45300,72500,2017,306,3603805,Upper East Side,No,White,No,No
1,3,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,1,1,1,Female,45-54,No,White,1,5,2016,2,To be close to Relatives,US,14,14,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,13,2,7,1,1,1,3,2,1,2,1,1,1,3,9999,2,9999,9999,2,9999,2,99999,7688,4,2,2,7711,1,9,1,2,2,1,1,2,2,1,9,2,2,No,2,3,VG,2,No,No,No,No,No,No,No,No,No,No,1,5,5,9,9999,9999,80,3,16,4,SolelyMarried,2,7292,"25,000 - 39,999",9999999,255000,9999999,9999999,9999999,9999999,9999999,6,1,No,21438272,182182,21438272,19083616,20290840,22067508,22948182,6324157,36681508,5592485,23529384,42589924,6068136,37137864,19152524,23776860,22484356,5965409,20875056,39728528,21089812,5935097,39165360,24629604,20336848,6783990,21154976,32048128,6070336,23058084,32174936,18769416,6974912,24680018,23334078,21588992,37893740,6109032,32286436,21595434,6468789,32090120,6964642,21484028,21038540,19066596,24969512,21827784,39499008,6171783,20205766,37028192,22459520,20389444,22715328,6915804,19060594,33976856,25296896,22132422,5769614,36462388,6683663,32248288,7358491,33429164,6324636,38302128,5385037,26608212,23931636,33377920,21427932,7060122,18789980,24553156,22967820,36537712,18638248,7058297,35352344,21468810,21800,36250,58000,2017,306,3603805,Upper East Side,No,White,No,No
1,3,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,1,1,1,Female,65+,No,White,1,5,2014,2,Wanted to own residence,US,7,7,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,13,2,7,1,1,1,3,2,1,2,1,1,1,3,9999,2,9999,9999,2,9999,2,99999,7688,2,2,2,7711,1,9,1,2,2,1,1,2,2,1,9,2,2,No,1,2,Excellent,2,No,No,No,No,No,No,No,No,No,No,1,5,5,9,9999,9999,80,3,16,4,SoleFemale,1,7292,"25,000 - 39,999",55000,9999999,9999999,9999999,9999999,9999999,9999999,6,1,No,27085326,645463,27085326,31311542,24649398,26911436,27097710,8266859,48267492,8380162,24899972,45797196,9074145,42121712,26040258,31535784,27678316,8129743,25686064,45679304,28811996,7856507,41627384,34564252,27330856,7866771,26611128,44241612,8601854,24172614,47606992,29934084,7731928,29186364,25561056,28804544,47992580,7463249,48155040,27188292,8321470,46129984,7313093,29617538,27308444,28745336,29455108,24658356,42020260,8341491,29175304,45549480,25893298,28181216,27007648,9075037,24468016,49315676,25239848,29667690,9217622,44325840,7684698,44530636,9034723,46789208,7816105,47107656,7722823,29140710,25222160,49525808,28013700,7865980,29780234,24934244,27289568,43230768,29685826,8652782,39836744,28219990,19050,31750,50750,2017,306,3603805,Upper East Side,No,White,No,No
1,3,9,9,9,1,9,9,9,9,1,9,9,9,9,1,1,9,9,9,9,1,9,2,2,1,1,1,Female,35-44,No,White,1,5,2015,2,Needed Larger House or Apartment,US,9,9,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,13,2,7,1,1,1,4,3,1,2,1,1,1,1,70,2,9999,9999,2,9999,2,99999,7688,2,2,2,7711,1,9,2,2,2,1,1,2,2,1,9,2,1,No,8,8,NotReported,8,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,8,8,8,9,9999,9999,80,3,16,3,SoleFemale,1,7292,"10,000 - 24,999",9999999,20000,9999999,9999999,9999999,9999999,9999999,6,1,No,26321010,948450,26321010,44543160,45076024,25804258,46399272,26050208,8082481,24923284,8160201,24412060,47071424,7193720,27602636,45952856,24521652,27943036,7893861,24789736,44017128,27005072,26060912,44322940,24208064,29155616,23981328,30241624,40904708,27483568,7950846,45085520,28254196,7637311,24994540,7698181,26100230,44207832,28644404,41390468,45418708,24786512,27930020,25173456,25217934,7831396,7739021,7957231,7595475,44486028,27076852,7871419,26448486,25504008,42661152,27464968,26007150,7621286,45587576,25957444,45000888,7764269,43813612,27498844,42258312,7808605,25884482,25273746,44248600,24591142,29770106,7324603,26203148,47434216,7587885,7765878,7609879,7478783,28955602,25948736,25292374,25328640,19050,31750,50750,2017,306,3603805,Upper East Side,No,White,No,No
1,3,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,1,1,1,Female,25-34,No,White,1,5,2014,2,Wanted to own residence,US,9,9,3,1,9,9,9,1,1,450000,9,2300000,1,2014,350,2,3,11,1,7,1,1,1,6,5,1,2,1,1,2,3,9999,2,9999,9999,2,9999,3,99999,99999,9,9,3,99999,1,9,1,2,2,1,1,2,2,1,9,2,1,No,1,3,Excellent,2,No,No,No,No,No,No,No,No,No,No,2,4,5,9,9999,2011,2,3,2,5,SolelyMarried,2,99999,"25,000 - 39,999",376000,5500,30000,9999999,9999999,9999999,9999999,6,1,No,20795470,868526,20795470,36253976,19983976,19735224,21467156,21526468,20436692,6822531,32271136,6536278,19567792,42497296,5377842,33229748,20998620,20138178,20245828,7424912,19786456,35239992,20625192,5745947,38680320,18503912,21574284,6480520,22837984,33334294,6132535,19950656,35790736,21333252,6417125,19433604,21506364,20017552,37018160,6715709,30896746,22316620,6203725,34319936,6897896,18755528,20172152,21895338,19911372,21471062,34856152,6388912,21515740,34385360,20786960,22131184,21555816,5917952,21543016,34195552,21596824,19599652,6529383,34682568,6398163,32138642,6902579,37484360,6137549,36885408,5279467,23084832,19530818,36506448,19933902,6364202,21072362,20080772,22290672,32194414,21542978,6563621,21800,36250,58000,2017,306,3603805,Upper East Side,No,White,No,No
1,3,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,1,2,4,2,Male,25-34,No,White,1,9,2016,2,School,US,15,9,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,11,2,4,2,9,2,2,2,1,2,1,1,2,1,135,2,9999,9999,2,9999,3,99999,2325,2,2,2,2325,1,9,2,2,2,1,2,2,2,0,3,2,2,No,2,3,Excellent,2,Yes,No,No,No,No,No,No,No,No,No,2,3,3,9,9999,2016,80,11,16,9,Malew.Adults,2,2460,"40,000 - 54,999",30000,9999999,9999999,9999999,9999999,9999999,9999999,6,1,No,27631894,42808,27631894,8176765,47648120,26753852,28056880,27696736,29103476,26002504,8568063,43020444,8682498,25518052,49850144,8202400,43296224,29913172,28301690,26227820,7908545,28086072,47135804,27221622,7474881,52275304,24756360,32537984,7413202,28845992,47766808,8417152,29405868,46385248,26403060,8103127,27914772,26905308,29025872,44563536,8292680,43861800,30195340,7663596,45200388,8046607,28004276,28556044,27136838,27529140,28229132,47856064,8233121,26068378,46229396,28693070,27323072,27436462,8126605,27525840,47004756,27903916,26735720,8470252,45668376,8117406,46432268,7920781,45496324,7620331,53051624,7681441,27559400,29639174,46200000,27393332,8110017,26158222,30914296,26734044,45750020,26743046,21800,36250,58000,2017,306,3603805,Upper East Side,No,White,Yes,No
